B L,5.465843200683594
B L,5.465843200683594
B R,5.220625877380371
B R,5.220625877380371
B W,8.451299667358398
B W,8.451299667358398
D G,18.162254333496094
D G,18.162254333496094
D N,11.56536865234375
D N,11.56536865234375
D R,5.88192081451416
D R,5.88192081451416
D W,6.604193687438965
D W,6.604193687438965
F L,5.465843200683594
F L,5.465843200683594
F N,11.209569931030273
F N,11.209569931030273
F R,5.220625877380371
F R,5.220625877380371
F W,8.451299667358398
F W,8.451299667358398
G L,6.199186325073242
G L,6.199186325073242
G R,5.452466011047363
G R,5.452466011047363
G W,6.5524582862854
G W,6.5524582862854
K L,5.655378818511963
K L,5.655378818511963
K M,11.707592964172363
K M,11.707592964172363
K R,4.106225967407227
K R,4.106225967407227
K W,4.981830596923828
K W,4.981830596923828
L M,13.223249435424805
L M,13.223249435424805
L N,13.223249435424805
L N,13.223249435424805
L T,13.817867279052734
L T,13.817867279052734
M L,11.111936569213867
M L,11.111936569213867
M R,10.232800483703613
M R,10.232800483703613
N L,11.111936569213867
N L,11.111936569213867
P K,14.806146621704102
P K,14.806146621704102
P L,4.954955101013184
P L,4.954955101013184
P R,3.9073054790496826
P R,3.9073054790496826
P W,6.913592338562012
P W,6.913592338562012
R D,16.969860076904297
R D,16.969860076904297
R G,18.685516357421875
R G,18.685516357421875
R L,17.150218963623047
R L,17.150218963623047
R N,13.764266967773438
R N,13.764266967773438
SH L,8.020155906677246
SH L,8.020155906677246
SH M,11.792552947998047
SH M,11.792552947998047
SH N,11.792552947998047
SH N,11.792552947998047
SH R,6.52085018157959
SH R,6.52085018157959
SH W,9.569416999816895
SH W,9.569416999816895
S M,6.178674221038818
S M,6.178674221038818
S N,6.178674221038818
S N,6.178674221038818
S W,4.925866603851318
S W,4.925866603851318
TH W,6.604193687438965
TH W,6.604193687438965
T L,7.418061256408691
T L,7.418061256408691
T R,4.874297142028809
T R,4.874297142028809
T W,6.257009029388428
T W,6.257009029388428
V L,11.693178176879883
V L,11.693178176879883
V R,11.616472244262695
V R,11.616472244262695
V W,10.647270202636719
V W,10.647270202636719
Z R,11.616472244262695
Z R,11.616472244262695
