B L,5.254606246948242
B L,5.254606246948242
B R,4.608041763305664
B R,4.608041763305664
B W,6.714122772216797
B W,6.714122772216797
D G,14.625133514404297
D G,14.625133514404297
D N,11.149364471435547
D N,11.149364471435547
D R,5.293134689331055
D R,5.293134689331055
D W,7.625830173492432
D W,7.625830173492432
F L,4.966921806335449
F L,4.966921806335449
F N,10.654229164123535
F N,10.654229164123535
F R,4.701800346374512
F R,4.701800346374512
F W,6.710389137268066
F W,6.710389137268066
G L,5.635272026062012
G L,5.635272026062012
G R,4.61488151550293
G R,4.61488151550293
G W,6.822268009185791
G W,6.822268009185791
K L,5.039603233337402
K L,5.039603233337402
K M,9.072729110717773
K M,9.072729110717773
K R,4.316166877746582
K R,4.316166877746582
K W,5.431571006774902
K W,5.431571006774902
L M,9.110774993896484
L M,9.110774993896484
L N,9.411890029907227
L N,9.411890029907227
L T,10.463384628295898
L T,10.463384628295898
M L,8.363490104675293
M L,8.363490104675293
M R,7.964982032775879
M R,7.964982032775879
N L,8.761343002319336
N L,8.761343002319336
P K,9.121801376342773
P K,9.121801376342773
P L,4.971808910369873
P L,4.971808910369873
P R,3.6615819931030273
P R,3.6615819931030273
P W,6.1477789878845215
P W,6.1477789878845215
R D,12.749300003051758
R D,12.749300003051758
R G,12.015168190002441
R G,12.015168190002441
R L,8.632566452026367
R L,8.632566452026367
R N,9.808048248291016
R N,9.808048248291016
SH L,8.164192199707031
SH L,8.164192199707031
SH M,11.339166641235352
SH M,11.339166641235352
SH N,11.30571174621582
SH N,11.30571174621582
SH R,6.636496543884277
SH R,6.636496543884277
SH W,9.061695098876953
SH W,9.061695098876953
S M,6.193634986877441
S M,6.193634986877441
S N,6.4292120933532715
S N,6.4292120933532715
S W,5.802648544311523
S W,5.802648544311523
TH W,8.029766082763672
TH W,8.029766082763672
T L,6.096168041229248
T L,6.096168041229248
T R,4.214369297027588
T R,4.214369297027588
T W,6.868734836578369
T W,6.868734836578369
V L,10.674015045166016
V L,10.674015045166016
V R,9.740180015563965
V R,9.740180015563965
V W,11.271656036376953
V W,11.271656036376953
Z R,9.77146053314209
Z R,9.77146053314209
