B L,5.907647132873535
B L,5.907647132873535
B R,4.745121002197266
B R,4.745121002197266
B W,10.154571533203125
B W,10.154571533203125
D G,14.808279037475586
D G,14.808279037475586
D N,11.048675537109375
D N,11.048675537109375
D R,5.107626914978027
D R,5.107626914978027
D W,7.980435371398926
D W,7.980435371398926
F L,4.886754989624023
F L,4.886754989624023
F N,8.298812866210938
F N,8.298812866210938
F R,5.412381172180176
F R,5.412381172180176
F W,7.316647529602051
F W,7.316647529602051
G L,6.058228015899658
G L,6.058228015899658
G R,5.300859451293945
G R,5.300859451293945
G W,7.492295742034912
G W,7.492295742034912
K L,4.905130863189697
K L,4.905130863189697
K M,10.846813201904297
K M,10.846813201904297
K R,4.455511093139648
K R,4.455511093139648
K W,5.314154148101807
K W,5.314154148101807
L M,12.23491096496582
L M,12.23491096496582
L N,10.859878540039062
L N,10.859878540039062
L T,9.247936248779297
L T,9.247936248779297
M L,8.42679214477539
M L,8.42679214477539
M R,8.43704891204834
M R,8.43704891204834
N L,10.10324478149414
N L,10.10324478149414
P K,12.733102798461914
P K,12.733102798461914
P L,4.7178874015808105
P L,4.7178874015808105
P R,3.863110065460205
P R,3.863110065460205
P W,7.939766883850098
P W,7.939766883850098
R D,18.7451114654541
R D,18.7451114654541
R G,18.20783042907715
R G,18.20783042907715
R L,14.72290325164795
R L,14.72290325164795
R N,17.69707679748535
R N,17.69707679748535
SH L,7.992557525634766
SH L,7.992557525634766
SH M,10.515267372131348
SH M,10.515267372131348
SH N,10.207536697387695
SH N,10.207536697387695
SH R,8.957551002502441
SH R,8.957551002502441
SH W,7.861746311187744
SH W,7.861746311187744
S M,7.714910507202148
S M,7.714910507202148
S N,6.514107704162598
S N,6.514107704162598
S W,5.761842250823975
S W,5.761842250823975
TH W,8.775919914245605
TH W,8.775919914245605
T L,6.540103912353516
T L,6.540103912353516
T R,4.402210235595703
T R,4.402210235595703
T W,5.942225933074951
T W,5.942225933074951
V L,6.158724784851074
V L,6.158724784851074
V R,6.376601696014404
V R,6.376601696014404
V W,9.613661766052246
V W,9.613661766052246
Z R,8.322879791259766
Z R,8.322879791259766
