B L,3.124197244644165
B L,3.124197244644165
B R,4.477908134460449
B R,4.477908134460449
B W,8.811546325683594
B W,8.811546325683594
D G,17.826234817504883
D G,17.826234817504883
D N,11.611740112304688
D N,11.611740112304688
D R,5.103490352630615
D R,5.103490352630615
D W,7.648792743682861
D W,7.648792743682861
F L,3.124197244644165
F L,3.124197244644165
F N,11.2938871383667
F N,11.2938871383667
F R,4.477908134460449
F R,4.477908134460449
F W,8.811546325683594
F W,8.811546325683594
G L,3.9946656227111816
G L,3.9946656227111816
G R,4.942699432373047
G R,4.942699432373047
G W,7.7362823486328125
G W,7.7362823486328125
K L,3.654087543487549
K L,3.654087543487549
K M,11.99982738494873
K M,11.99982738494873
K R,3.546037435531616
K R,3.546037435531616
K W,5.9400410652160645
K W,5.9400410652160645
L M,15.409076690673828
L M,15.409076690673828
L N,15.409076690673828
L N,15.409076690673828
L T,17.451236724853516
L T,17.451236724853516
M L,8.820636749267578
M L,8.820636749267578
M R,9.187629699707031
M R,9.187629699707031
N L,8.820636749267578
N L,8.820636749267578
P K,15.454538345336914
P K,15.454538345336914
P L,2.7250313758850098
P L,2.7250313758850098
P R,3.022657871246338
P R,3.022657871246338
P W,6.956717491149902
P W,6.956717491149902
R D,18.673267364501953
R D,18.673267364501953
R G,21.535625457763672
R G,21.535625457763672
R L,14.357902526855469
R L,14.357902526855469
R N,15.634185791015625
R N,15.634185791015625
SH L,5.339292049407959
SH L,5.339292049407959
SH M,12.213295936584473
SH M,12.213295936584473
SH N,12.213295936584473
SH N,12.213295936584473
SH R,5.515264511108398
SH R,5.515264511108398
SH W,9.60507583618164
SH W,9.60507583618164
S M,6.783540725708008
S M,6.783540725708008
S N,6.783540725708008
S N,6.783540725708008
S W,7.624975204467773
S W,7.624975204467773
TH W,7.648792743682861
TH W,7.648792743682861
T L,5.30206298828125
T L,5.30206298828125
T R,4.307938098907471
T R,4.307938098907471
T W,7.0879974365234375
T W,7.0879974365234375
V L,9.254110336303711
V L,9.254110336303711
V R,10.6771879196167
V R,10.6771879196167
V W,12.131296157836914
V W,12.131296157836914
Z R,10.6771879196167
Z R,10.6771879196167
